query_keyid,query_start,neighbor_rank,neighbor_keyid,neighbor_start,sim_score
1596,800,2,1788,100,0.9983825087547302
1596,900,1,1596,700,0.9995701313018799
1596,900,2,2859,400,0.9983783960342407
1596,1000,1,1263,700,0.9917799830436707
1596,1000,2,1680,1600,0.9915341138839722
1596,1100,1,1612,0,0.9930260181427002
1596,1100,2,1654,1800,0.9866119027137756
1596,1200,1,1654,2100,0.9908463358879089
1596,1200,2,2239,1300,0.9877645373344421
1596,1300,1,2020,1200,0.9949347972869873
1596,1300,2,1457,1100,0.9946815967559814
1596,1400,1,1921,0,0.9987843036651611
1596,1400,2,2965,1000,0.9987131953239441
1596,1500,1,1880,1000,0.9995660781860352
1596,1500,2,1596,1600,0.999529242515564
1596,1600,1,1619,600,0.9996578693389893
1596,1600,2,6025,200,0.9995693564414978
1596,1700,1,2670,1600,0.9991517663002014
1596,1700,2,2069,300,0.9989182949066162
1596,1800,1,1596,1900,0.9992673993110657
1596,1800,2,2112,0,0.9988584518432617
1596,1900,1,2239,400,0.9994251132011414
1596,1900,2,1596,1800,0.9992673993110657
1612,0,1,1596,1100,0.9930260181427002
1612,0,2,1758,400,0.9898018836975098
1619,0,1,1619,100,0.9992403388023376
1619,0,2,1619,200,0.9992168545722961
1619,100,1,1619,0,0.9992403388023376
1619,100,2,1558,0,0.9987984895706177
1619,200,1,1619,0,0.9992168545722961
1619,200,2,6029,200,0.9991235136985779
1619,300,1,512,0,0.9992921352386475
1619,300,2,434,100,0.9991887211799622
1619,400,1,6096,500,0.9996015429496765
1619,400,2,6097,500,0.9996015429496765
1619,500,1,2224,0,0.9997439980506897
1619,500,2,5716,0,0.9996331334114075
1619,600,1,1596,1600,0.9996578693389893
1619,600,2,1596,1500,0.9994961619377136
1619,700,1,2863,800,0.9995419383049011
1619,700,2,2069,1000,0.9992372393608093
1619,800,1,1855,1000,0.998399019241333
1619,800,2,7490,0,0.9983313679695129
1619,900,1,6370,100,0.9848938584327698
1619,900,2,2454,200,0.9799090623855591
1619,1000,1,1702,1100,0.9779703617095947
1619,1000,2,2958,2100,0.9724043607711792
1619,1100,1,1627,0,0.9996423125267029
1619,1100,2,1596,600,0.9944897890090942
1619,1200,1,1573,100,0.9991016983985901
1619,1200,2,6025,600,0.9983816742897034
1619,1300,1,2601,100,0.9995619654655457
1619,1300,2,6818,1200,0.9994896650314331
1619,1400,1,1702,500,0.9995123147964478
1619,1400,2,3678,600,0.9994744062423706
1619,1500,1,1546,200,0.9972916841506958
1619,1500,2,1484,200,0.9959337115287781
1619,1600,1,1630,0,0.9998177886009216
1619,1600,2,1388,1500,0.9974138140678406
1627,0,1,1619,1100,0.9996423125267029
1627,0,2,2139,0,0.993549108505249
1630,0,1,1619,1600,0.9998177886009216
1630,0,2,1388,1500,0.9977933168411255
1631,0,1,6495,500,0.9996724724769592
1631,0,2,2859,1600,0.9996556639671326
1631,100,1,7418,100,0.9997008442878723
1631,100,2,6159,400,0.9995588660240173
1631,200,1,1631,300,0.9998682141304016
1631,200,2,5740,1000,0.9996930360794067
1631,300,1,1631,200,0.9998682141304016
1631,300,2,5740,1000,0.9998229146003723
1631,400,1,1471,300,0.9995651245117188
1631,400,2,5825,500,0.9994943141937256
1631,500,1,6029,100,0.9995225667953491
1631,500,2,1680,800,0.999453604221344
1631,600,1,3823,300,0.9988112449645996
1631,600,2,3822,300,0.9988112449645996
1631,700,1,1471,1000,0.9982385635375977
1631,700,2,1984,1100,0.9975929856300354
1631,800,1,1421,1000,0.997296154499054
1631,800,2,1171,100,0.9972015619277954
1631,900,1,3591,0,0.9981698989868164
1631,900,2,3592,0,0.9981698393821716
1631,1000,1,1921,300,0.9989987015724182
1631,1000,2,1921,100,0.9987834692001343
1631,1100,1,1822,700,0.9993089437484741
1631,1100,2,1535,1000,0.9989959597587585
1631,1200,1,7018,0,0.999570906162262
1631,1200,2,3902,0,0.9993830919265747
1631,1300,1,1193,600,0.9995886087417603
1631,1300,2,1457,700,0.9995756149291992
1631,1400,1,1843,800,0.9995363354682922
1631,1400,2,1788,1600,0.9993268847465515
1631,1500,1,1495,800,0.9983498454093933
1631,1500,2,3061,400,0.9983023405075073
1631,1600,1,5023,100,0.9928585886955261
1631,1600,2,3059,300,0.9928492903709412
1631,1700,1,1758,800,0.9897282123565674
1631,1700,2,1702,1300,0.9886599779129028
1631,1800,1,1758,700,0.9986251592636108
1631,1800,2,1631,1900,0.9979706406593323
1631,1900,1,2863,500,0.9988957047462463
1631,1900,2,1758,700,0.9988391995429993
1631,2000,1,1702,1600,0.9990570545196533
1631,2000,2,1822,1300,0.9989710450172424
1654,0,1,1703,0,0.999823272228241
1654,0,2,1702,0,0.9998230338096619
1654,100,1,1680,100,0.9996790289878845
1654,100,2,1680,200,0.9996686577796936
1654,200,1,2155,1500,0.9932128190994263
1654,200,2,6629,300,0.9926292896270752
1654,300,1,1596,1100,0.982153594493866
1654,300,2,2544,100,0.9749183058738708
1654,400,1,1654,500,0.9833100438117981
1654,400,2,2033,2900,0.9819775223731995
1654,500,1,6251,200,0.9894202947616577
1654,500,2,1302,0,0.9876943826675415
1654,600,1,3061,800,0.9976732134819031
1654,600,2,1680,1300,0.9972561001777649
1654,700,1,3822,300,0.9986385107040405
1654,700,2,3823,300,0.9986384510993958
1654,800,1,6026,300,0.9993996620178223
1654,800,2,6025,300,0.9993996024131775
1654,900,1,7038,0,0.9993945956230164
1654,900,2,6774,300,0.9993396401405334
1654,1000,1,2859,1600,0.9997440576553345
1654,1000,2,6495,500,0.999631404876709
1654,1100,1,1669,0,0.9999942183494568
1654,1100,2,1680,0,0.9997599720954895
1654,1200,1,1680,0,0.9997501969337463
1654,1200,2,1654,0,0.9997395277023315
1654,1300,1,1855,1500,0.999744713306427
1654,1300,2,1557,600,0.999664306640625
1654,1400,1,2599,1400,0.9994287490844727
1654,1400,2,1680,400,0.999298632144928
1654,1500,1,1377,400,0.9892554879188538
1654,1500,2,1702,1000,0.9871772527694702
1654,1600,1,2929,900,0.9869322180747986
1654,1600,2,2932,0,0.9837660789489746
1654,1700,1,1654,300,0.9689212441444397
1654,1700,2,1171,1200,0.9677482843399048
1654,1800,1,1654,2100,0.9885045886039734
1654,1800,2,1612,0,0.9868153929710388
1654,1900,1,1654,2000,0.9959129691123962
1654,1900,2,3854,1000,0.9837855100631714
1654,2000,1,1654,1900,0.9959129691123962
1654,2000,2,2863,1100,0.9825714230537415
1654,2100,1,1249,0,0.9914750456809998
1654,2100,2,1596,1200,0.9908463358879089
1669,0,1,1654,1100,0.9999942183494568
1669,0,2,1680,0,0.9997251629829407
1680,0,1,1703,0,0.9998465180397034
1680,0,2,1702,0,0.9998465180397034
1680,100,1,1654,0,0.9997706413269043
1680,100,2,1654,1200,0.9997289180755615
1680,200,1,1680,100,0.9997028112411499
1680,200,2,1654,100,0.9996686577796936
1680,300,1,2576,1000,0.9995484352111816
1680,300,2,1716,100,0.9994964003562927
1680,400,1,1410,900,0.9994513392448425
1680,400,2,1211,1000,0.9993242025375366
1680,500,1,1843,200,0.9996140599250793
1680,500,2,3052,100,0.9993724822998047
1680,600,1,1832,200,0.9995862245559692
1680,600,2,5008,0,0.9993774890899658
1680,700,1,5782,2100,0.999643862247467
1680,700,2,1867,1400,0.9995018243789673
1680,800,1,6029,100,0.9995962977409363
1680,800,2,425,0,0.9995843768119812
1680,900,1,5587,200,0.9991596937179565
1680,900,2,1434,300,0.998984694480896
1680,1000,1,5997,200,0.9989527463912964
1680,1000,2,5158,200,0.998631477355957
1680,1100,1,1680,1200,0.9995308518409729
1680,1100,2,5947,400,0.9992512464523315
1680,1200,1,1680,1100,0.9995308518409729
1680,1200,2,5947,400,0.9992200136184692
1680,1300,1,6251,0,0.9979994297027588
1680,1300,2,1788,500,0.9977253675460815
1680,1400,1,1171,0,0.9980097413063049
1680,1400,2,1447,800,0.9976978898048401
1680,1500,1,1312,800,0.993649959564209
1680,1500,2,1302,1300,0.9932006001472473
1680,1600,1,1399,100,0.9982743859291077
1680,1600,2,1800,1500,0.9974016547203064
1680,1700,1,1434,0,0.9968540072441101
1680,1700,2,3683,400,0.9967631101608276
1680,1800,1,3061,0,0.9971733093261719
1680,1800,2,1457,1000,0.9966973662376404
1680,1900,1,1822,1100,0.996115505695343
1680,1900,2,3250,800,0.9959854483604431
1680,2000,1,2913,300,0.997644305229187
1680,2000,2,2916,0,0.9964013695716858
1680,2100,1,2139,1100,0.99741530418396
1680,2100,2,2924,2100,0.9969797134399414
1702,0,1,1703,0,0.9999997615814209
1702,0,2,1680,0,0.9998465180397034
1702,100,1,1703,100,0.9999998807907104
1702,100,2,1702,1600,0.9994683265686035
1702,200,1,1703,200,1.0
1702,200,2,2155,500,0.9994124174118042
1702,300,1,1843,1300,0.9994182586669922
1702,300,2,1703,200,0.9993492364883423
1702,400,1,1716,300,0.9990962147712708
1702,400,2,2252,200,0.9989990592002869
1702,500,1,327,100,0.999525249004364
1702,500,2,1619,1400,0.9995123147964478
1702,600,1,1573,500,0.9995932579040527
1702,600,2,2870,1200,0.9995917081832886
1702,700,1,1573,300,0.9994667768478394
1702,700,2,1631,400,0.999452531337738
1702,800,1,1867,0,0.9990102648735046
1702,800,2,1822,700,0.9989414811134338
1702,900,1,2861,1000,0.9997232556343079
1702,900,2,1654,100,0.9994966387748718
1702,1000,1,2920,500,0.9914942979812622
1702,1000,2,2958,300,0.9907554984092712
1702,1100,1,2958,2100,0.983768105506897
1702,1100,2,2956,1300,0.9815270900726318
1702,1200,1,2956,2200,0.9912772178649902
1702,1200,2,1702,1000,0.9871950745582581
1702,1300,1,1702,1500,0.9984397292137146
1702,1300,2,1832,1100,0.9975664615631104
1702,1400,1,1711,0,0.9999294877052307
1702,1400,2,2956,1400,0.998160183429718
1702,1500,1,1702,1300,0.9984397292137146
1702,1500,2,2920,1200,0.998246967792511
1702,1600,1,1716,200,0.9995484948158264
1702,1600,2,1702,100,0.9994683265686035
1702,1700,1,3055,500,0.9985383749008179
1702,1700,2,3056,500,0.9985383152961731
1702,1800,1,1715,0,0.9564176797866821
1702,1800,2,2389,1200,0.9314014315605164
1702,1900,1,2294,0,0.9768399000167847
1702,1900,2,2312,200,0.907274603843689
1702,2000,1,1715,0,0.9712665677070618
1702,2000,2,2922,1500,0.9148449897766113
1703,0,1,1702,0,0.9999997615814209
1703,0,2,1680,0,0.9998465180397034
1703,100,1,1702,100,0.9999998807907104
1703,100,2,1702,1600,0.9994682669639587
1703,200,1,1702,200,1.0
1703,200,2,2155,500,0.9994123578071594
1707,0,1,1321,700,0.9988487958908081
1707,0,2,1716,1300,0.9988353848457336
1711,0,1,1702,1400,0.9999294877052307
1711,0,2,2956,1400,0.9980906248092651
1715,0,1,1702,2000,0.9712665677070618
1715,0,2,1702,1800,0.9564176797866821
1716,0,1,3771,1500,0.9989897608757019
1716,0,2,1403,0,0.9989052414894104
1716,100,1,1703,0,0.9997385144233704
1716,100,2,1702,0,0.9997384548187256
1716,200,1,2859,1100,0.9995593428611755
1716,200,2,1702,1600,0.9995484948158264
1716,300,1,1654,1300,0.9996176362037659
1716,300,2,1855,1500,0.999537467956543
1716,400,1,1788,1600,0.9991751909255981
1716,400,2,1408,0,0.9989359974861145
1716,500,1,6478,1600,0.998805046081543
1716,500,2,6748,200,0.9983953833580017
1716,600,1,1758,1700,0.9975337386131287
1716,600,2,6478,1500,0.9967618584632874
1716,700,1,1211,800,0.9961939454078674
1716,700,2,2069,3800,0.9952718019485474
1716,800,1,5097,0,0.9977462887763977
1716,800,2,3246,1200,0.9976959824562073
1716,900,1,1984,700,0.9990291595458984
1716,900,2,1984,800,0.9988385438919067
1716,1000,1,1880,900,0.9995988607406616
1716,1000,2,6097,1400,0.9994386434555054
1716,1100,1,2958,1700,0.9995846748352051
1716,1100,2,1388,200,0.9995708465576172
1716,1200,1,3598,600,0.9995538592338562
1716,1200,2,3597,600,0.9995537996292114
1716,1300,1,1788,1500,0.9995484352111816
1716,1300,2,1564,800,0.999396800994873
1716,1400,1,3055,700,0.991632878780365
1716,1400,2,3056,700,0.9916328191757202
1716,1500,1,1822,900,0.9906777143478394
1716,1500,2,2965,800,0.9894633889198303
1716,1600,1,4452,0,0.990506112575531
1716,1600,2,7156,0,0.9905053377151489
1716,1700,1,2020,1900,0.9880919456481934
1716,1700,2,1716,1800,0.9879155158996582
1716,1800,1,1447,300,0.9951287508010864
1716,1800,2,1936,700,0.9919313788414001
1716,1900,1,3260,1500,0.9949785470962524
1716,1900,2,3261,1500,0.9949785470962524
1716,2000,1,3055,1600,0.9947810173034668
1716,2000,2,3056,1600,0.9947810173034668
1716,2100,1,1758,1300,0.9985330104827881
1716,2100,2,1822,500,0.998346745967865
1758,0,1,7721,100,0.9995217323303223
1758,0,2,7721,0,0.9993726015090942
1758,100,1,1564,0,0.9995253682136536
1758,100,2,1193,600,0.9994943737983704
1758,200,1,1564,1000,0.9978665709495544
1758,200,2,2861,400,0.9977695345878601
1758,300,1,1758,400,0.9909267425537109
1758,300,2,1447,300,0.9904487729072571
1758,400,1,1758,300,0.9909267425537109
1758,400,2,1612,0,0.9898018836975098
1758,500,1,2336,300,0.999019205570221
1758,500,2,1867,1000,0.9983983635902405
1758,600,1,2670,100,0.9982829689979553
1758,600,2,2069,200,0.9981639385223389
1758,700,1,1631,1900,0.9988391995429993
1758,700,2,1631,1800,0.9986251592636108
1758,800,1,2961,1600,0.9974135160446167
1758,800,2,2960,1600,0.9974133372306824
1758,900,1,2389,900,0.9969878196716309
1758,900,2,2927,800,0.9965235590934753
1758,1000,1,1758,2100,0.9968358874320984
1758,1000,2,1758,1900,0.9963050484657288
1758,1100,1,1758,1200,0.998319149017334
1758,1100,2,4766,200,0.9969624280929565
1758,1200,1,1758,1100,0.998319149017334
1758,1200,2,3771,0,0.9963294267654419
1758,1300,1,2857,1000,0.9987640976905823
1758,1300,2,1716,2100,0.9985330104827881
1758,1400,1,2857,400,0.9977551698684692
1758,1400,2,1457,800,0.9972206950187683
1758,1500,1,6568,200,0.9974410533905029
1758,1500,2,1831,100,0.9973089098930359
1758,1600,1,1702,1300,0.9975003600120544
1758,1600,2,2920,1200,0.9973488450050354
1758,1700,1,1716,600,0.9975337386131287
1758,1700,2,3137,900,0.9970570206642151
1758,1800,1,1596,800,0.9986777305603027
1758,1800,2,1788,100,0.9973378777503967
1758,1900,1,1758,2100,0.9987770318984985
1758,1900,2,1573,0,0.99860018491745
1758,2000,1,2855,1200,0.9992574453353882
1758,2000,2,442,0,0.9989813566207886
1758,2100,1,1758,1900,0.9987770318984985
1758,2100,2,3683,600,0.9984806180000305
1785,0,1,1236,1200,0.9995710253715515
1785,0,2,7589,0,0.9992871880531311
1788,0,1,1789,0,1.0
1788,0,2,2963,1400,0.9992157220840454
1788,100,1,1789,100,0.9999998211860657
1788,100,2,1596,800,0.9983825087547302
1788,200,1,1788,200,1.0000001192092896
1788,200,2,1484,500,0.9800346493721008
1788,300,1,1788,300,1.0
1788,300,2,3853,1100,0.9588748216629028
1788,400,1,1399,700,0.9884673953056335
1788,400,2,3061,1400,0.9879716634750366
1788,500,1,1171,100,0.9978570938110352
1788,500,2,1680,1300,0.9977253675460815
1788,600,1,3673,900,0.995402991771698
1788,600,2,3674,900,0.9954028725624084
1788,700,1,1880,1400,0.9949500560760498
1788,700,2,1312,700,0.9946597218513489
1788,800,1,2112,600,0.9980681538581848
1788,800,2,2116,100,0.9979788064956665
1788,900,1,3822,900,0.9926948547363281
1788,900,2,3823,900,0.992694616317749
1788,1000,1,1793,0,0.9991427063941956
1788,1000,2,2929,2200,0.998216450214386
1788,1100,1,1880,800,0.9993509650230408
1788,1100,2,1823,0,0.9992708563804626
1788,1200,1,5235,0,0.9994555115699768
1788,1200,2,6232,1200,0.9993788599967957
1788,1300,1,1321,900,0.9993897080421448
1788,1300,2,1546,600,0.9993783235549927
1788,1400,1,1795,0,0.9999653697013855
1788,1400,2,1093,0,0.9996655583381653
1788,1500,1,1716,1300,0.9995484352111816
1788,1500,2,1843,700,0.9993345737457275
1788,1600,1,2913,1500,0.9996896386146545
1788,1600,2,1867,1100,0.9993778467178345
1788,1700,1,2872,800,0.9990655183792114
1788,1700,2,2965,400,0.9988132119178772
1788,1800,1,3680,300,0.9994938373565674
1788,1800,2,3679,300,0.9994934797286987
1788,1900,1,1788,1800,0.998598575592041
1788,1900,2,7091,0,0.99852055311203
1789,0,1,1788,0,1.0
1789,0,2,2963,1400,0.9992157816886902
1789,100,1,1788,100,0.9999998211860657
1789,100,2,1596,800,0.9983824491500854
1789,200,1,1788,200,1.000000238418579
1789,200,2,1484,500,0.9800347089767456
1789,300,1,1788,300,1.0000001192092896
1789,300,2,3854,1100,0.9588748812675476
1792,0,1,2481,400,0.9969123005867004
1792,0,2,1855,1400,0.9959695935249329
1793,0,1,1788,1000,0.9991427063941956
1793,0,2,2929,2200,0.9978992342948914
1795,0,1,1788,1400,0.9999653697013855
1795,0,2,2769,0,0.999585747718811
1800,0,1,1800,500,0.9996216893196106
1800,0,2,1795,0,0.9994242191314697
1800,100,1,7393,0,0.9995644688606262
1800,100,2,1843,0,0.9995427131652832
1800,200,1,1803,0,0.9997335076332092
1800,200,2,7599,0,0.9995096325874329
1800,300,1,6097,200,0.9996640682220459
1800,300,2,6096,200,0.9996638894081116
1800,400,1,1253,100,0.9996103644371033
1800,400,2,1255,0,0.9995900392532349
1800,500,1,1800,0,0.9996216893196106
1800,500,2,1867,0,0.9995307326316833
1800,600,1,2857,800,0.9996124505996704
1800,600,2,1867,100,0.9996097683906555
1800,700,1,1680,700,0.9994181990623474
1800,700,2,2119,1300,0.9993640780448914
1800,800,1,5782,800,0.9996216297149658
1800,800,2,1471,500,0.9995530843734741
1800,900,1,1880,1100,0.9995156526565552
1800,900,2,3822,0,0.9995012879371643
1800,1000,1,3591,700,0.9991759657859802
1800,1000,2,3592,700,0.9991758465766907
1800,1100,1,2857,1000,0.9989981055259705
1800,1100,2,1822,500,0.9986559152603149
1800,1200,1,1557,1300,0.9987192153930664
1800,1200,2,1921,700,0.9985640645027161
1800,1300,1,1816,0,0.9999716281890869
1800,1300,2,6362,200,0.9976894855499268
1800,1400,1,1434,100,0.9971581697463989
1800,1400,2,1244,100,0.9969552159309387
1800,1500,1,1263,700,0.9975855350494385
1800,1500,2,1399,100,0.9974048137664795
1800,1600,1,3599,100,0.9860749244689941
1800,1600,2,1716,1600,0.98424232006073
1800,1700,1,1253,1100,0.9899454712867737
1800,1700,2,3599,200,0.9885081052780151
1803,0,1,1800,200,0.9997335076332092
1803,0,2,1984,400,0.9992315769195557
181,0,1,133,0,0.9995162487030029
181,0,2,132,0,0.9995161890983582
1816,0,1,1800,1300,0.9999716281890869
1816,0,2,2075,0,0.9976918697357178
1822,0,1,1823,0,1.0000005960464478
1822,0,2,5679,600,0.9995617866516113
1822,100,1,1822,100,1.0
1822,100,2,6232,1100,0.9997262954711914
1822,200,1,1823,200,1.0000001192092896
1822,200,2,6877,400,0.9996495842933655
1822,300,1,3137,100,0.99977707862854
1822,300,2,3085,1100,0.999595582485199
1822,400,1,1843,900,0.9997703433036804
1822,400,2,6766,500,0.9992213845252991
1822,500,1,2857,1000,0.9991739392280579
1822,500,2,1800,1100,0.9986559152603149
1822,600,1,3856,1200,0.9993942975997925
1822,600,2,3855,1200,0.9993942975997925
1822,700,1,1573,500,0.9994686245918274
1822,700,2,1535,1000,0.9994106888771057
1822,800,1,1557,600,0.9994106888771057
1822,800,2,1680,200,0.9993945956230164
1822,900,1,1571,0,0.9962255358695984
1822,900,2,1564,1800,0.9956507682800293
1822,1000,1,2913,1300,0.9932295680046082
1822,1000,2,3258,200,0.9916966557502747
1822,1100,1,2175,400,0.9969024062156677
1822,1100,2,3771,1200,0.9967646598815918
1822,1200,1,1829,0,0.9999783635139465
1822,1200,2,1434,1000,0.9983727931976318
1822,1300,1,1631,2000,0.9989710450172424
1822,1300,2,3056,600,0.998786211013794
1822,1400,1,2872,500,0.9800395369529724
1822,1400,2,2932,200,0.9766807556152344
1822,1500,1,1831,0,0.996105968952179
1822,1500,2,2929,1700,0.9863870739936829
1822,1600,1,2965,200,0.9915910959243774
1822,1600,2,2670,1700,0.9910127520561218
1823,0,1,1823,0,1.0000004768371582
1823,0,2,5679,600,0.9995617866516113
1823,100,1,1822,100,1.0000001192092896
1823,100,2,6232,1100,0.9997262954711914
1823,200,1,1822,200,1.0000001192092896
1823,200,2,6877,400,0.9996497631072998
1824,0,1,1867,1000,0.9978843927383423
1824,0,2,3017,200,0.997326672077179
1825,0,1,1557,1400,0.9992595911026001
1825,0,2,1410,1000,0.9992051124572754
1829,0,1,1822,1200,0.9999783635139465
1829,0,2,1434,1000,0.9982033371925354
1831,0,1,1822,1500,0.996105968952179
1831,0,2,2929,1700,0.9936038851737976
1831,100,1,1570,0,0.9989777207374573
1831,100,2,2544,2000,0.9987154006958008
1832,0,1,3017,900,0.9978557825088501
1832,0,2,2926,900,0.9978043437004089
1832,100,1,2859,1400,0.9987377524375916
1832,100,2,6362,600,0.9984611868858337
1832,200,1,1680,600,0.9995862245559692
1832,200,2,1867,1300,0.9989526867866516
1832,300,1,2920,1500,0.9994766116142273
1832,300,2,2958,1700,0.9993248581886292
1832,400,1,3137,1300,0.9997122883796692
1832,400,2,1251,0,0.9996074438095093
1832,500,1,1795,0,0.999539852142334
1832,500,2,1788,1400,0.9994844198226929
1832,600,1,2916,600,0.9990572929382324
1832,600,2,1800,600,0.9988437294960022
1832,700,1,2956,1900,0.9992949962615967
1832,700,2,3680,300,0.9991032481193542
1832,800,1,1680,700,0.9991571307182312
1832,800,2,6011,1500,0.9991295337677002
1832,900,1,1839,0,0.9994871616363525
1832,900,2,2321,300,0.9992973804473877
1832,1000,1,1839,100,0.9996480345726013
1832,1000,2,2918,700,0.9994326829910278
1832,1100,1,1557,1500,0.9992837309837341
1832,1100,2,2958,1400,0.9991934299468994
1832,1200,1,1573,1000,0.9970699548721313
1832,1200,2,3060,500,0.995794415473938
1832,1300,1,1564,1600,0.9973841309547424
1832,1300,2,1564,1700,0.9951522946357727
1832,1400,1,1841,0,0.9993742108345032
1832,1400,2,2922,2200,0.9972454905509949
1832,1500,1,1841,100,0.9978327751159668
1832,1500,2,2252,300,0.9929727911949158
1832,1600,1,1716,600,0.9967527985572815
1832,1600,2,1758,1700,0.9966568350791931
1836,0,1,2503,600,0.9994993209838867
1836,0,2,1716,1200,0.9994439482688904
1839,0,1,1203,400,0.9995072484016418
1839,0,2,3032,300,0.99949711561203
1839,100,1,1832,1000,0.9996480345726013
1839,100,2,2020,200,0.9991501569747925
1841,0,1,1832,1400,0.9993742108345032
1841,0,2,2922,2200,0.9963284134864807
1841,100,1,1832,1500,0.9978327751159668
1841,100,2,2119,200,0.99326092004776
1843,0,1,3771,700,0.9995830655097961
1843,0,2,1800,100,0.9995427131652832
1843,100,1,1564,0,0.9998725056648254
1843,100,2,2924,1600,0.9996906518936157
1843,200,1,1680,500,0.9996140599250793
1843,200,2,6495,0,0.9989925026893616
1843,300,1,1800,300,0.9988272190093994
1843,300,2,1843,900,0.9986581206321716
1843,400,1,1832,300,0.9992913007736206
1843,400,2,7581,0,0.9989096522331238
1843,500,1,1848,0,0.9999551773071289
1843,500,2,1854,100,0.9995149970054626
1843,600,1,2974,100,0.9996553063392639
1843,600,2,2975,100,0.9996551275253296
1843,700,1,1564,0,0.9994139671325684
1843,700,2,3256,0,0.9993441700935364
1843,800,1,1631,1400,0.9995363354682922
1843,800,2,1253,600,0.9992571473121643
1843,900,1,1822,400,0.9997703433036804
1843,900,2,6766,500,0.9990508556365967
1843,1000,1,1564,100,0.9994668960571289
1843,1000,2,1822,400,0.9987046122550964
1843,1100,1,1843,1600,0.9985858798027039
1843,1100,2,1848,0,0.9985765814781189
1843,1200,1,2417,1700,0.9993215203285217
1843,1200,2,2162,0,0.9991244077682495
1843,1300,1,2417,1600,0.9994539022445679
1843,1300,2,2033,1500,0.9994221329689026
1843,1400,1,1321,400,0.9993409514427185
1843,1400,2,3133,1000,0.9991311430931091
1843,1500,1,1854,0,0.9983519315719604
1843,1500,2,2916,400,0.9983153939247131
1843,1600,1,1854,100,0.9997830390930176
1843,1600,2,1848,0,0.9992578029632568
1848,0,1,1843,500,0.9999551773071289
1848,0,2,1854,100,0.9994637966156006
1853,0,1,2033,1600,0.9994255304336548
1853,0,2,1843,1300,0.9991362690925598
1854,0,1,1843,1600,0.9991353154182434
1854,0,2,1843,1100,0.998489260673523
1854,100,1,1843,1600,0.9997830390930176
1854,100,2,1843,500,0.9995149970054626
1855,0,1,1855,0,1.000000238418579
1855,0,2,3137,0,0.9994651079177856
1855,100,1,3137,400,0.9996050000190735
1855,100,2,7180,0,0.9995207786560059
1855,200,1,1557,400,0.9991865158081055
1855,200,2,1560,0,0.9991779923439026
1855,300,1,2544,1000,0.9996763467788696
1855,300,2,2544,1100,0.9995355606079102
1855,400,1,1557,1100,0.9997950792312622
1855,400,2,2481,500,0.9996786117553711
1855,500,1,1564,1400,0.9988639950752258
1855,500,2,2867,1100,0.9987004995346069
1855,600,1,1859,0,0.999467670917511
1855,600,2,1998,200,0.999237596988678
1855,700,1,2155,100,0.9991697072982788
1855,700,2,1564,1300,0.9989103674888611
1855,800,1,2613,4200,0.9986941814422607
1855,800,2,3248,700,0.9983288049697876
1855,900,1,1880,1400,0.9982565641403198
1855,900,2,2613,4200,0.9980997443199158
1855,1000,1,2503,500,0.9987777471542358
1855,1000,2,1619,800,0.998399019241333
1855,1100,1,3017,0,0.9990401268005371
1855,1100,2,4961,0,0.9985034465789795
1855,1200,1,1873,0,0.9986501932144165
1855,1200,2,1867,800,0.9985999464988708
1855,1300,1,1573,1700,0.9982611536979675
1855,1300,2,1244,1200,0.9982152581214905
1855,1400,1,1863,0,0.9994103908538818
1855,1400,2,3677,1300,0.9985327124595642
1855,1500,1,1654,1300,0.999744713306427
1855,1500,2,1185,300,0.9997151494026184
1855,1600,1,2054,1100,0.9992334842681885
1855,1600,2,1193,200,0.9991638660430908
1856,0,1,1856,0,1.0000003576278687
1856,0,2,3137,0,0.9994651079177856
1859,0,1,1855,600,0.999467670917511
1859,0,2,2916,300,0.9988364577293396
1859,100,1,1984,1900,0.999420702457428
1859,100,2,2417,1700,0.9992843270301819
1863,0,1,1855,1400,0.9994103908538818
1863,0,2,1595,0,0.9987298250198364
1867,0,1,1800,500,0.9995307326316833
1867,0,2,1843,0,0.999448299407959
1867,100,1,1880,100,0.9999063014984131
1867,100,2,3853,100,0.9996993541717529
1867,200,1,5587,300,0.9986095428466797
1867,200,2,5628,800,0.9985589981079102
1867,300,1,1867,1500,0.9995832443237305
1867,300,2,1876,0,0.9994643330574036
1867,400,1,425,0,0.9992645978927612
1867,400,2,6027,100,0.9990817308425903
1867,500,1,7003,0,0.9968201518058777
1867,500,2,2926,900,0.9966115355491638
1867,600,1,1872,0,0.9993248581886292
1867,600,2,2855,200,0.9962117671966553
1867,700,1,5092,0,0.9979133605957031
1867,700,2,2872,900,0.9979050755500793
1867,800,1,1873,0,0.9999932646751404
1867,800,2,3682,1200,0.9987137913703918
1867,900,1,1873,100,0.9999974966049194
1867,900,2,1236,800,0.9979791641235352
1867,1000,1,3017,200,0.9986853003501892
1867,1000,2,2336,300,0.9986090064048767
1867,1100,1,1788,1600,0.9993778467178345
1867,1100,2,1244,200,0.9991066455841064
1867,1200,1,2922,1800,0.9992426633834839
1867,1200,2,1273,1200,0.9992208480834961
1867,1300,1,6096,700,0.9994624853134155
1867,1300,2,6097,700,0.9994624853134155
1867,1400,1,1876,0,0.9997690320014954
1867,1400,2,1680,700,0.9995018243789673
1867,1500,1,1876,0,0.9996489882469177
1867,1500,2,1867,300,0.9995832443237305
